1	2	43.712920	21.826545	25.109700	29.539362	55.177525	44.071692	7774.443970	59.113378	30.301151	73.913512	86.425013	86.284569	5.308128	36.232466	33.858877	90.128187	25.020733	15.651890	0.396993	0.351249	0.251679	0.333937	0.851766	0.920861	0.460479	0.615325	0.693169	0.890078	0.491537	0.653027	0.491658	0.408334	0.421329	0.941949	0.310369	0.506156	160.144074	5.000000	86.975128	1.386714	1.000000	0.021982	13.099118	6.000000	0.012006	13.061933	2.000000	53.025190	1.421927	2.000000	0.030878	0.391999	4.000000	0.014083	1.468248	1.000000	0.012314	0.432638	2.000000	0.013970	0.412007	5.000000	0.065183	0.702800	3.000000	0.014175	1.213283	1.000000	49.604743	0.075288	1.000000	84.756830	0.387655	6.000000	28.276219	20.450074	5.000000	0.012663	4.066375	3.000000	0.011393	29.826579	6.000000	0.012420	57.757678	3.000000	0.027321	3.426066	1.000000	0.011624	27.295900	1.000000	99.945870	8.699192	6.000000	29.392045	0.432666	3.000000	0.023450	0.170972	1.000000	0.073684	0.329827	1.000000	0.025590	0.912916	2.000000	70.611688	0.944968	3.000000	0.012604	0.801929	1.000000	0.021259	5.812082	2.000000	0.103790	48.320922	6.000000	0.027283	34.559654	2.000000	44.777457	0.935014	4.000000	0.047324	24.233747	2.000000	7.685124	20.216827	3.000000	73.937592	50.049856	3.000000	0.038339
2	2	39.552030	60.122045	48.955828	46.509784	17.664957	43.086553	7564.771039	9.713224	61.108335	59.489063	89.250700	97.948684	91.534224	82.066955	68.261499	31.440913	32.880771	51.673393	0.514172	0.846480	0.383298	0.233163	0.100231	0.945389	0.198619	0.902069	0.859219	0.242708	0.592550	0.530898	0.554112	0.742838	0.211787	0.205519	0.679735	0.161571	146.923666	6.000000	82.930140	1.070490	4.000000	0.206356	3.611982	1.000000	0.022805	1.291655	2.000000	20.748575	0.039595	3.000000	0.021035	0.074663	5.000000	0.040206	0.077335	1.000000	0.019074	0.812652	2.000000	0.019173	0.121441	2.000000	0.056412	0.992850	5.000000	0.187758	0.509177	5.000000	94.862190	0.796785	3.000000	21.520452	1.597411	2.000000	40.226904	11.841165	6.000000	0.028691	0.667288	5.000000	0.016714	14.648024	6.000000	0.013750	33.619541	5.000000	0.058022	31.130988	5.000000	0.010898	27.781430	2.000000	40.927438	4.756859	2.000000	84.317924	0.400048	2.000000	0.503772	0.876147	4.000000	0.015704	0.823717	2.000000	0.023463	1.004268	1.000000	27.129209	0.476444	2.000000	0.016360	0.244102	3.000000	0.015347	8.074733	6.000000	0.014852	26.980916	1.000000	0.011032	29.630393	4.000000	48.843115	8.384258	5.000000	0.010902	21.975927	5.000000	1.076077	46.996860	2.000000	43.711940	57.630209	4.000000	0.073538
3	1	73.444197	9.642843	31.795322	24.023050	86.608606	3.627753	161.964316	11.047518	64.637553	78.724142	75.510560	53.042391	93.535331	81.855856	83.275894	43.106652	41.022714	13.520619	0.272335	0.361310	0.505251	0.167237	0.340617	0.685788	0.992350	0.292210	0.566740	0.506102	0.250920	0.345411	0.696522	0.807877	0.594931	0.439440	0.454777	0.708976	174.569899	5.000000	36.315893	0.319586	1.000000	0.014449	9.017705	6.000000	0.016840	6.812182	6.000000	22.611593	1.141968	6.000000	0.627124	0.925177	1.000000	0.024708	0.670688	1.000000	0.022896	0.846554	3.000000	0.013175	1.432864	2.000000	0.019204	0.388841	5.000000	0.015281	1.387752	2.000000	20.936112	0.630931	6.000000	46.568087	1.105595	4.000000	92.959918	23.288099	5.000000	0.022186	1.432695	4.000000	0.017645	26.972059	2.000000	0.011233	54.930558	2.000000	0.023297	21.833422	2.000000	0.056902	26.754472	3.000000	5.217719	44.977828	4.000000	63.887262	0.197988	6.000000	0.088267	0.405442	3.000000	0.045891	0.391872	3.000000	0.033494	0.312873	6.000000	41.617638	0.119873	1.000000	0.013208	0.345996	2.000000	0.016907	3.999926	6.000000	0.010920	38.009084	5.000000	0.026950	28.662735	1.000000	9.479726	2.762386	1.000000	0.025836	6.056060	6.000000	83.789782	42.250700	1.000000	81.601252	31.167997	1.000000	0.011759
4	2	37.985171	78.366097	97.279075	64.164041	86.746908	88.940635	9140.342268	39.536720	70.387777	32.613154	82.389053	58.289138	32.026548	21.738592	81.333435	34.742286	87.043907	4.421300	0.378114	0.861217	0.579874	0.160230	0.548457	0.884400	0.354403	0.412920	0.117851	0.116212	0.367538	0.331780	0.260638	0.183927	0.520976	0.142877	0.251842	0.570074	3.548778	5.000000	73.825501	0.746767	3.000000	0.021064	3.423184	4.000000	0.034242	1.135863	3.000000	46.478331	1.485675	6.000000	0.011646	0.679434	1.000000	0.014078	0.320972	2.000000	0.036599	0.506333	4.000000	0.189859	0.868220	3.000000	0.011240	0.520548	4.000000	0.018636	1.068455	3.000000	90.585655	0.272478	5.000000	90.027965	0.283104	6.000000	76.797560	56.028951	3.000000	0.013725	7.483021	2.000000	0.015485	64.458473	2.000000	0.010981	27.536522	1.000000	0.026481	38.178022	1.000000	0.015622	46.311579	3.000000	46.542931	31.282359	2.000000	34.580342	0.635466	5.000000	0.040920	0.724862	2.000000	0.030337	0.624099	6.000000	0.011382	0.829199	4.000000	6.246803	0.472503	1.000000	0.040218	0.749457	6.000000	0.026310	4.828377	3.000000	0.011857	6.153077	6.000000	0.010373	41.845119	4.000000	79.716233	13.670018	2.000000	0.012250	24.002635	1.000000	35.289535	8.669055	5.000000	90.361084	34.348871	5.000000	0.016442
5	2	70.493901	97.977056	83.791522	30.320302	26.322586	10.971047	3465.204275	98.434732	23.796601	36.696063	67.416200	90.579932	98.158443	72.406880	1.121926	91.763817	71.929228	8.605902	0.401820	0.411509	0.986019	0.230850	0.641900	0.649920	0.366916	0.861854	0.310515	0.551212	0.523973	0.491784	0.123517	0.699634	0.186627	0.450261	0.841979	0.254935	153.553926	2.000000	19.854018	1.266755	1.000000	0.464380	12.834929	1.000000	0.010935	14.191723	6.000000	5.298302	0.612221	3.000000	0.013716	0.083644	3.000000	0.016350	1.084322	6.000000	0.047950	0.901135	6.000000	0.042759	0.296147	3.000000	0.010168	0.041854	3.000000	0.032085	0.726397	4.000000	50.107029	0.564902	3.000000	37.826089	0.421174	1.000000	83.793890	19.073449	2.000000	0.126596	6.135308	6.000000	0.175177	61.082770	3.000000	0.052074	28.626358	5.000000	0.034913	41.077401	5.000000	0.131842	64.298182	1.000000	45.540910	29.930783	1.000000	66.125519	0.322404	6.000000	0.053762	0.882099	6.000000	0.023057	0.639941	4.000000	0.015821	0.908765	4.000000	62.168469	0.022296	1.000000	0.012517	0.099410	5.000000	0.015250	9.643515	2.000000	0.010070	27.473289	6.000000	0.015008	8.930395	6.000000	45.597007	10.765466	1.000000	0.011656	12.094067	5.000000	40.898668	52.918292	4.000000	71.167528	54.217621	2.000000	0.015314
6	2	80.328384	68.056187	70.868497	76.670467	61.199187	3.866460	8560.121080	78.799993	72.772521	3.398411	12.778874	54.483000	49.332729	91.906417	61.322863	77.583132	57.713901	26.913788	0.252666	0.942894	0.733506	0.537690	0.460556	0.518929	0.322354	0.516653	0.114181	0.790151	0.919251	0.701856	0.471604	0.735323	0.748257	0.650665	0.971508	0.157598	58.243740	5.000000	85.986698	0.513650	6.000000	0.010991	7.306180	1.000000	0.035503	5.179738	2.000000	8.795235	1.250867	1.000000	0.020075	0.577902	1.000000	0.025682	0.315983	6.000000	0.013072	0.423841	6.000000	0.014344	1.589916	3.000000	0.128386	0.965389	5.000000	0.122803	1.415063	1.000000	86.976143	0.467347	3.000000	89.559945	0.492185	1.000000	40.696542	3.220313	5.000000	0.032444	10.028306	2.000000	0.018225	41.032861	4.000000	0.049087	39.187859	5.000000	0.025618	26.052187	6.000000	0.061451	45.638199	6.000000	85.628977	34.004915	4.000000	14.821273	0.798660	2.000000	0.057506	0.812546	6.000000	0.012898	0.753038	2.000000	0.018683	0.159007	5.000000	69.306110	0.195387	3.000000	0.011328	0.101477	4.000000	0.046552	5.051433	4.000000	0.012668	8.611764	6.000000	0.067226	58.824102	5.000000	87.963352	6.941887	1.000000	0.010265	19.789068	2.000000	81.708100	61.954698	3.000000	55.803833	22.037704	6.000000	0.013869
7	2	61.418093	18.437722	65.800092	32.466227	34.612196	33.913585	408.657988	38.173649	28.174209	6.267344	85.281278	44.499326	91.210439	48.742510	46.761925	11.263721	35.821321	82.740652	0.192784	0.710539	0.171694	0.411541	0.805624	0.427818	0.781594	0.308698	0.498187	0.655394	0.675479	0.365786	0.113985	0.329140	0.457714	0.407589	0.307967	0.720340	108.134848	5.000000	74.326088	0.464181	5.000000	0.012844	3.416836	6.000000	0.120102	4.650132	4.000000	46.376376	0.071528	4.000000	0.013802	0.836447	6.000000	0.020030	0.071998	5.000000	0.014841	0.855718	6.000000	0.024318	0.928888	3.000000	0.017393	0.333751	2.000000	0.010756	1.204076	4.000000	61.343298	0.286525	2.000000	1.539383	0.285901	1.000000	26.461213	59.040863	1.000000	0.010556	9.545215	3.000000	0.030953	63.398969	2.000000	0.014062	47.971309	2.000000	0.016227	47.236460	4.000000	0.074355	30.010303	1.000000	81.290266	7.962839	3.000000	89.994987	0.426116	4.000000	0.019355	0.826356	1.000000	0.061018	0.346697	4.000000	0.014306	1.017242	6.000000	33.610254	0.258295	3.000000	0.080417	0.410647	2.000000	0.385960	4.254685	4.000000	0.011966	43.054867	6.000000	0.012083	49.038075	3.000000	97.154912	10.900880	3.000000	0.080763	0.813879	3.000000	65.697893	60.093943	2.000000	20.177596	38.704331	1.000000	0.011596
8	2	27.863051	78.348889	79.260953	73.694076	93.844612	94.033247	8460.358140	2.878100	29.547635	48.419444	75.845842	95.230065	43.551173	30.168540	25.185337	53.182241	34.317168	86.648097	0.702210	0.684034	0.576345	0.439707	0.682063	0.946806	0.302999	0.410427	0.284281	0.739490	0.761320	0.525176	0.761158	0.715890	0.771238	0.418254	0.557152	0.797780	32.029569	1.000000	12.458072	1.062904	1.000000	0.013038	9.569552	6.000000	0.010463	7.676914	2.000000	62.183772	0.339464	6.000000	0.131052	0.644393	3.000000	0.014156	0.105611	2.000000	0.025225	0.637594	4.000000	0.010771	0.693354	2.000000	0.025753	0.653660	4.000000	0.010714	0.453390	6.000000	64.207334	0.985524	5.000000	36.741636	0.375609	2.000000	13.483292	46.893198	3.000000	0.012613	7.994355	6.000000	0.067114	67.325274	2.000000	0.010227	17.417056	3.000000	0.034760	12.155499	6.000000	0.019537	70.465090	5.000000	41.099210	48.015008	1.000000	30.055916	1.024131	1.000000	0.014262	0.486945	5.000000	0.030967	0.372826	1.000000	0.075319	0.819991	3.000000	45.843031	0.895713	3.000000	0.037478	0.134157	1.000000	0.031205	13.807002	4.000000	0.015398	44.191205	4.000000	0.378717	48.669624	3.000000	93.565407	4.458535	6.000000	0.010209	10.230458	3.000000	8.203222	52.242364	5.000000	83.171741	53.740062	5.000000	0.018942
9	2	16.301376	25.684014	66.993121	30.039408	33.631862	69.243555	7427.992943	29.924932	79.758689	32.994932	97.252178	82.659808	71.381863	80.112255	18.002473	20.961867	60.094126	39.621778	0.746442	0.976787	0.419545	0.660155	0.278913	0.847798	0.257162	0.625753	0.722051	0.150680	0.672598	0.944576	0.529705	0.494242	0.885522	0.980203	0.524173	0.921170	36.785200	6.000000	12.599892	1.179234	1.000000	0.020333	1.255104	2.000000	0.029096	12.636129	5.000000	35.039059	1.575050	3.000000	0.017118	0.973759	4.000000	0.013344	0.624039	6.000000	0.018781	0.131534	3.000000	0.010732	0.511143	2.000000	0.046884	0.615596	1.000000	0.011495	0.307311	6.000000	80.820147	0.706653	5.000000	83.144240	1.574648	6.000000	47.111221	2.178376	6.000000	0.038612	2.264576	5.000000	0.010005	72.673007	3.000000	0.038271	12.367026	5.000000	0.031847	56.301356	4.000000	0.015156	13.873412	4.000000	81.507310	16.680831	4.000000	35.833384	0.669599	1.000000	0.014803	0.819219	4.000000	0.036980	0.096423	2.000000	0.114253	0.433398	3.000000	13.103982	0.014650	5.000000	0.042834	0.178627	5.000000	0.032904	6.243110	4.000000	0.010201	53.590715	5.000000	0.014714	26.372201	3.000000	12.063980	8.170267	5.000000	0.012626	8.252448	2.000000	87.549658	41.941745	4.000000	45.687263	22.732678	6.000000	0.041928
10	1	46.807746	74.748718	7.603193	13.286725	94.433207	73.919478	2178.330488	43.627110	46.377637	1.355395	4.072299	98.747526	94.823644	71.840118	36.753574	5.806762	97.576332	28.963376	0.642778	0.484028	0.260897	0.970805	0.436807	0.284965	0.974068	0.435814	0.489173	0.768392	0.287883	0.182614	0.301680	0.561656	0.358884	0.153088	0.538463	0.480475	168.278983	4.000000	45.052760	0.602650	1.000000	0.016135	5.949437	4.000000	0.020993	12.233206	1.000000	68.208300	1.019548	2.000000	0.010733	0.565684	1.000000	0.018516	0.669395	1.000000	0.026420	0.510039	2.000000	0.011489	0.444614	1.000000	0.029887	0.993592	4.000000	0.013767	0.778625	2.000000	46.810784	0.518801	1.000000	90.626897	1.604552	6.000000	42.109233	45.390514	1.000000	0.040967	13.741420	1.000000	0.038821	25.936375	4.000000	0.104725	18.641837	4.000000	0.135329	2.969013	6.000000	0.031397	50.867182	5.000000	38.422450	40.346896	5.000000	7.246344	0.834293	6.000000	0.036429	0.617651	5.000000	0.024599	0.434740	6.000000	0.012436	0.751583	4.000000	53.869547	0.981367	1.000000	0.140358	0.658971	6.000000	0.034375	8.139720	1.000000	0.014175	14.323644	3.000000	0.030826	3.145682	1.000000	52.200865	6.200220	1.000000	0.014672	2.776625	1.000000	20.525269	21.446238	5.000000	50.278176	7.003714	1.000000	0.028648
