1	5	844.590962	13.719366	60.094785	504.414615	25.164683	7.363678	11.607175	6.158338	87.635784	0.513480	0.758649	0.997479	0.262646	0.860739	0.416465	0.531974	0.212958	0.342342	0.089093	5.000000	0.021425	2.902935	5.000000	18.160964	0.531840	5.000000	84.606019	4.855385	6.000000	25.003488	0.373020	4.000000	0.024919	3.271544	3.000000	0.013856	0.156775	5.000000	0.026551	6.161067	5.000000	0.015972	12.178570	6.000000	0.054149	3.897452	3.000000	0.017007	4.543136	6.000000	4.395743	4.137454	5.000000	0.083396	11.054145	4.000000	81.738314	4.945544	5.000000	0.028967	2.358899	3.000000	59.711328	4.590417	1.000000	92.427122	4.883017	5.000000	72.566599	3.479029	6.000000	0.016231	1.153301	5.000000	0.017467	3.358025	2.000000	13.982039	182.060712	5.000000	0.072213	3.995660	1.000000	0.023882	0.597085	4.000000	0.016236	4.390602	5.000000	98.106532	85.455017	1.000000	96.939760	8.047656	2.000000	68.568880
2	2	242.687576	37.048806	99.977580	282.799373	26.876843	76.289199	78.657745	56.215564	59.167210	0.487735	0.965254	0.680794	0.399585	0.975830	0.433357	0.701794	0.371257	0.494383	2.750596	1.000000	0.012502	0.617420	6.000000	50.321467	3.627039	2.000000	96.337378	0.427400	5.000000	39.039180	2.373225	2.000000	0.549282	3.070263	4.000000	0.016342	5.469980	6.000000	0.023007	9.348157	2.000000	0.014339	1.930744	6.000000	0.013331	5.112186	5.000000	0.090176	0.100699	5.000000	3.534306	3.657901	1.000000	0.016028	0.208433	6.000000	28.084399	5.233347	5.000000	0.020940	3.432562	4.000000	78.771297	3.618317	6.000000	87.597642	0.438392	1.000000	39.253213	3.096550	3.000000	0.070261	2.414611	6.000000	0.015205	2.983509	1.000000	70.779537	9.554601	4.000000	0.010650	3.000719	6.000000	0.025539	2.392965	5.000000	0.033689	2.997836	1.000000	86.121016	167.939299	6.000000	31.580256	7.720263	6.000000	85.789165
3	1	776.766799	43.061048	75.440535	778.923612	87.558556	16.530197	4.824948	7.271712	93.522666	0.490404	0.335283	0.842308	0.303337	0.958884	0.715156	0.599190	0.774262	0.910833	2.020069	5.000000	0.041326	13.164470	4.000000	8.889371	5.588927	2.000000	23.241629	0.968765	1.000000	90.211202	2.705605	4.000000	0.064914	4.510168	4.000000	0.043372	1.901821	2.000000	0.015687	12.476921	2.000000	0.027656	2.025525	1.000000	0.040068	2.788908	1.000000	0.030203	1.223253	3.000000	71.118064	2.346618	3.000000	0.017207	8.463829	3.000000	5.741779	5.166791	1.000000	0.014846	3.108306	1.000000	46.115039	4.579385	5.000000	36.739784	1.749247	2.000000	2.054119	1.383129	1.000000	0.011727	4.228047	4.000000	0.016412	2.421888	2.000000	53.211731	96.159805	6.000000	0.048575	0.106162	6.000000	0.015081	2.766240	6.000000	0.803579	4.611218	2.000000	77.049430	28.135221	4.000000	34.765922	4.594126	6.000000	89.002431
4	1	257.098481	39.489847	16.255602	22.557859	40.992724	71.737623	9.562773	24.337256	48.923182	0.264551	0.361191	0.138672	0.998567	0.296679	0.155876	0.860162	0.847027	0.766652	1.601381	6.000000	0.047947	1.674101	6.000000	53.145705	0.292261	6.000000	8.866343	2.592077	3.000000	4.729840	3.931740	6.000000	0.010674	3.243557	3.000000	0.017922	2.367050	4.000000	0.078966	8.055641	6.000000	0.017527	7.597566	3.000000	0.011724	1.806333	2.000000	0.012050	2.262997	4.000000	3.139006	1.068212	4.000000	0.033053	8.723996	6.000000	32.367589	0.422763	1.000000	0.016496	1.226546	3.000000	25.939033	2.733150	4.000000	42.472599	5.936851	1.000000	62.223900	3.652026	4.000000	0.010387	4.218938	1.000000	0.033699	1.385909	2.000000	11.979261	174.683657	1.000000	0.053687	2.776881	4.000000	0.029321	2.935903	1.000000	0.022405	1.365185	4.000000	16.892654	165.321681	2.000000	68.367538	6.008952	2.000000	31.379493
5	2	357.573713	79.692770	86.252824	765.202008	60.273575	7.087634	61.986158	90.639282	98.206085	0.193377	0.215933	0.493046	0.624871	0.597887	0.176883	0.217399	0.175187	0.426738	1.329033	1.000000	0.012848	7.173892	5.000000	65.364352	0.202215	6.000000	50.450806	4.781246	5.000000	28.052294	1.412298	6.000000	0.010462	0.276896	4.000000	0.015348	3.128322	5.000000	0.038653	7.050874	1.000000	0.016826	3.069430	3.000000	0.069629	2.623828	6.000000	0.014046	1.842094	6.000000	38.789693	3.770893	3.000000	0.876588	10.541351	1.000000	33.805022	3.515802	3.000000	0.014149	0.932446	4.000000	44.530208	0.371771	4.000000	21.472148	2.691608	3.000000	88.292607	3.490462	4.000000	0.010171	0.161750	2.000000	0.010230	2.441222	3.000000	10.940850	71.042067	4.000000	0.020228	4.501348	4.000000	0.014548	1.681897	4.000000	0.021507	0.768774	5.000000	24.158786	19.825647	2.000000	82.329113	2.185951	3.000000	54.637661
6	3	599.555337	52.038421	85.661758	478.782117	86.691239	5.638920	15.459888	43.082076	37.461233	0.526725	0.462303	0.291362	0.874293	0.869423	0.848638	0.952595	0.398691	0.718758	4.001797	6.000000	0.013731	9.620122	2.000000	91.904917	0.830251	5.000000	88.063457	0.263866	2.000000	90.584041	4.422152	4.000000	0.013103	4.984886	1.000000	0.015549	0.853369	1.000000	0.015974	8.553324	1.000000	0.113694	6.976326	3.000000	0.011633	2.165078	1.000000	0.031568	2.651010	5.000000	72.024098	4.550736	6.000000	0.031303	12.436058	3.000000	28.614504	3.798473	1.000000	0.091554	3.101410	5.000000	31.473508	3.444555	1.000000	47.281928	1.983223	4.000000	87.074358	2.142963	3.000000	0.014113	0.742406	5.000000	0.010364	3.188585	2.000000	80.942829	47.030456	1.000000	0.642832	1.156070	4.000000	0.011584	1.419800	5.000000	0.030384	1.733732	5.000000	45.355899	166.285145	5.000000	29.442080	9.644707	4.000000	45.347441
7	2	68.867933	43.451529	35.508097	923.256499	39.340298	53.226361	29.443956	60.046098	99.217605	0.694534	0.426928	0.263251	0.985222	0.852391	0.245341	0.595328	0.184579	0.986489	3.407368	2.000000	0.038619	1.220139	2.000000	94.231307	5.251402	3.000000	41.024433	1.243392	1.000000	18.616316	1.205874	2.000000	0.012919	3.960195	1.000000	0.030332	5.591260	2.000000	0.045950	0.978569	1.000000	0.028155	5.004429	4.000000	0.010899	3.379733	4.000000	0.338501	0.290193	3.000000	41.074389	2.957485	4.000000	0.043559	6.279834	6.000000	5.276335	3.830533	2.000000	0.041025	0.872509	4.000000	20.350957	3.834487	5.000000	15.015217	5.437305	3.000000	76.092597	1.089832	2.000000	0.010648	0.378077	2.000000	0.074907	3.088336	2.000000	50.380929	139.204846	6.000000	0.030098	0.527229	3.000000	0.032492	3.846874	1.000000	0.012154	1.517077	3.000000	50.007538	180.118860	2.000000	48.496335	1.724819	5.000000	26.314019
8	3	705.384259	22.227013	7.434021	803.121702	12.613645	27.033291	23.945896	52.622060	7.111013	0.968696	0.403874	0.596720	0.752536	0.506858	0.304577	0.424623	0.205467	0.396796	1.396536	6.000000	0.015277	11.426490	2.000000	21.755782	4.953521	5.000000	55.571634	1.246266	1.000000	78.318693	4.468632	1.000000	0.025208	5.444644	1.000000	0.014599	1.391281	3.000000	0.034273	9.207245	3.000000	0.010198	2.546218	3.000000	0.014120	4.777091	4.000000	0.010567	3.051143	3.000000	84.759415	2.011097	1.000000	0.076235	3.584401	4.000000	89.620892	1.387757	1.000000	0.018970	4.192374	6.000000	52.077219	3.795635	5.000000	37.082287	5.903565	5.000000	19.676285	1.410401	4.000000	0.100420	2.739915	1.000000	0.263367	2.617404	6.000000	92.078687	35.798479	1.000000	0.010287	4.106005	5.000000	0.022876	2.189444	4.000000	0.010810	4.285129	4.000000	3.910928	13.433429	4.000000	56.150968	12.192936	6.000000	41.459781
9	4	89.049403	12.527977	15.646466	544.390929	80.366737	68.252693	35.033030	2.426732	77.676369	0.528743	0.569037	0.669800	0.445390	0.561354	0.805490	0.601165	0.702115	0.426479	3.907911	2.000000	0.154118	14.005259	5.000000	33.162546	1.495187	3.000000	41.651558	5.456525	2.000000	48.098334	3.993583	1.000000	0.022738	5.443917	4.000000	0.014415	2.899713	2.000000	0.017640	3.271436	2.000000	0.011446	4.137424	2.000000	0.012166	1.920827	6.000000	0.017483	0.843272	6.000000	21.738187	2.243407	6.000000	0.048023	5.342091	6.000000	78.231228	3.623037	3.000000	0.021503	2.450922	4.000000	49.368365	2.894477	5.000000	24.285463	3.427840	6.000000	79.228885	0.638138	6.000000	0.019196	2.073844	5.000000	0.010351	2.049559	1.000000	73.360369	90.092907	3.000000	0.016139	4.470999	5.000000	0.027857	2.929682	2.000000	0.017235	0.277019	3.000000	70.025930	111.446657	1.000000	51.443289	3.200722	3.000000	10.105735
10	2	214.743356	99.233102	74.761850	634.414479	12.951378	8.483337	74.403207	51.708106	95.201866	0.132815	0.441472	0.148448	0.112045	0.443885	0.700484	0.267982	0.588028	0.499040	2.322597	1.000000	0.027961	1.278447	3.000000	34.062821	2.858840	1.000000	63.509745	0.917880	2.000000	19.768276	1.744974	2.000000	0.025866	0.602215	4.000000	0.036348	1.721792	5.000000	0.028176	4.670465	6.000000	0.036635	11.290923	2.000000	0.024790	2.571714	6.000000	0.011614	5.285076	4.000000	23.647997	0.950435	5.000000	0.029316	5.774816	6.000000	90.354954	2.477638	1.000000	0.174957	3.996638	4.000000	85.399219	2.422866	5.000000	36.973433	5.496036	4.000000	49.360177	1.313410	4.000000	0.029502	4.514066	4.000000	0.011357	0.243272	3.000000	47.897825	113.482683	1.000000	0.015772	2.684466	6.000000	0.030553	0.125377	3.000000	0.019055	4.225386	6.000000	71.462374	131.976300	2.000000	42.755878	3.563960	5.000000	33.642988
